Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students,BE Score,ICSEA
1113,ST MARY'S SCHOOL,37 SOUTH AVENUE,MERREDIN,WA,6415,37 SOUTH AVENUE,MERREDIN,WA,6415,-31.48713246,118.2746675,08 9041 1907,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,30,19,26,17,21,19,15,15,,,,,,,,,162,89,1035
1059,ST MARY'S SCHOOL,BENTLEY STREET,DONNYBROOK,WA,6239,BENTLEY STREET,DONNYBROOK,WA,6239,-33.57519912,115.818426,08 97324700,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,20,16,10,20,19,22,14,,,,,,,,,136,79,1021
1131,ST MATTHEW'S SCHOOL,9 GLYDE STREET,NARROGIN,WA,6312,9 GLYDE STREET,NARROGIN,WA,6312,-32.93530913,117.1744858,08 9853 9500,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,16,22,18,23,19,15,16,18,,,,,,,,,147,80,1026
1012,ST MICHAEL'S SCHOOL,3 JAMES STREET,BASSENDEAN,WA,6054,3 JAMES STREET,BASSENDEAN,WA,6054,-31.905456,115.949922,08 6278 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,30,30,29,31,27,32,32,27,,,,,,,,,238,89,1086
1028,ST MICHAEL'S SCHOOL,11-13 SOMMERS ROAD,BRUNSWICK JUNCTION,WA,6224,11-13 SOMMERS ROAD,BRUNSWICK JUNCTION,WA,6224,-33.25458537,115.837794,08 9726 1317,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,13,4,11,10,7,12,19,11,,,,,,,,,87,78,1027
1073,ST MUNCHIN'S CATHOLIC SCHOOL,1 ISDELL PLACE,GOSNELLS,WA,6110,1 ISDELL PLACE,GOSNELLS,WA,6110,-32.08196889,115.9873399,08 9234 7555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,40,45,37,37,52,45,41,49,,,,,,,,,346,89,980
1066,ST PATRICK'S PRIMARY SCHOOL,8 ELLEN STREET,FREMANTLE,WA,6160,8 ELLEN STREET,FREMANTLE,WA,6160,-32.05135647,115.7486458,08 9335 5215,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,32,13,19,18,23,26,29,20,,,,,,,,,180,92,1084
1094,ST PATRICK'S SCHOOL,AMHERST STREET,KATANNING,WA,6317,AMHERST STREET,KATANNING,WA,6317,-33.689092,117.540217,08 9820 8100,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,12,7,10,13,8,11,14,,,,,,,,,90,91,1019
1255,ST PAUL'S PRIMARY SCHOOL,37 WELLARD WAY,KARRATHA,WA,6714,37 WELLARD WAY,KARRATHA,WA,6714,-20.73371058,116.8496741,08 9185 7500,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,35,41,43,54,49,64,54,49,,,,,,,,,389,84,1047
1126,ST PAUL'S PRIMARY SCHOOL,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,-31.92535899,115.8642209,08 9462 6000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,48,29,30,31,32,27,25,26,,,,,,,,,248,96,1158
1084,ST PETER'S PRIMARY SCHOOL,103 WOOD STREET,INGLEWOOD,WA,6052,103 WOOD STREET,INGLEWOOD,WA,6052,-31.91205537,115.8849241,08 9338 9900,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,92,95,89,94,92,93,95,90,,,,,,,,,740,98,1111
1050,ST PIUS X CATHOLIC SCHOOL,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,-32.01686406,115.8634264,08 9416 5600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,43,30,25,30,25,29,22,24,,,,,,,,,228,91,1120
1341,ST SIMON PETER CATHOLIC PRIMARY SCHOOL,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,-31.7521962,115.7376881,08 9301 6888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,126,67,80,84,87,76,90,90,,,,,,,,,700,89,1083
1309,ST STEPHEN'S SCHOOL,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.8192748,115.7806424,08 9243 2100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,141,94,98,108,111,112,123,150,,177,194,177,172,183,194,,2034,93,1118
1385,ST THOMAS MORE CATHOLIC PRIMARY SCHOOL,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,-33.95314926,115.0688027,08 9757 3544,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,9,21,14,15,11,26,23,22,,,,,,,,,141,86,1064
1044,ST THOMAS' PRIMARY SCHOOL,8 WARDEN STREET,CLAREMONT,WA,6010,8 WARDEN STREET,CLAREMONT,WA,6010,-31.97747472,115.7889843,08 9286 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,32,27,19,28,23,31,23,19,,,,,,,,,202,97,1167
1111,ST VINCENT'S SCHOOL,114 PARMELIA AVENUE,PARMELIA,WA,6167,114 PARMELIA AVENUE,PARMELIA,WA,6167,-32.25275368,115.8260441,08 6173 8600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,58,57,62,55,60,61,53,56,,,,,,,,,462,88,1042
1224,STAR OF THE SEA PRIMARY SCHOOL,SWINSTONE STREET,ROCKINGHAM,WA,6168,SWINSTONE STREET,ROCKINGHAM,WA,6168,-32.28529599,115.7317146,08 9553 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,87,70,87,90,91,94,87,95,,,,,,,,,701,86,1034
1292,STRATHALBYN CHRISTIAN COLLEGE,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,-28.75198509,114.6442673,08 9938 9100 ,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,30,19,21,27,23,32,34,21,,25,35,32,40,26,12,,377,78,1026
1242,STRELLEY COMMUNITY SCHOOL,WARRALONG STATION,VIA PORT HEDLAND,WA,6721,LOCKED BAG 188,PORT HEDLAND,WA,6721,-20.43710217,118.988487,08 9176 4925,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,6,6,9,5,1,5,5,4,,7,,4,3,3,2,,60,Not Rated,754
5424,SUBIACO PRIMARY SCHOOL,271 BAGOT ROAD,SUBIACO,WA,6008,271 BAGOT ROAD,SUBIACO,WA,6008,-31.95080163,115.8220433,08 9207 7900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,96,107,99,97,86,90,88,,,,,,,,,742,99,1176
5813,SUCCESS PRIMARY SCHOOL,390 WENTWORTH PARADE,SUCCESS,WA,6164,390 WENTWORTH PARADE,SUCCESS,WA,6164,-32.1525476,115.8495396,08 6174 2600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,96,97,102,100,82,100,80,79,,,,,,,,,736,89,1051
5143,SUTHERLAND DIANELLA PRIMARY SCHOOL,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,-31.89361305,115.8646325,08 9268 8600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,34,42,55,42,48,51,36,,,,,,,,,352,89,1063
1304,SWAN CHRISTIAN COLLEGE,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,-31.85830659,116.0117533,08 9374 8300,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,36,43,49,57,55,60,79,82,,151,168,181,190,168,163,,1482,90,1064
1464,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,SWANLEIGH PARADE,AVELEY,WA,6069,SWANLEIGH PARADE,AVELEY,WA,6069,-31.79434482,115.9854516,08 9297 9506,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,91,53,67,60,64,85,71,78,,116,110,86,100,84,83,,1148,87,1045
5428,SWAN VIEW PRIMARY SCHOOL,380 MORRISON ROAD,SWAN VIEW,WA,6056,380 MORRISON ROAD,SWAN VIEW,WA,6056,-31.88690093,116.0489988,08 9257 0400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,41,24,40,36,36,43,38,,,,,,,,,290,71,894
5425,SWANBOURNE PRIMARY SCHOOL,NARLA ROAD,SWANBOURNE,WA,6010,NARLA ROAD,SWANBOURNE,WA,6010,-31.97300265,115.7703599,08 9253 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,60,54,62,49,61,69,60,,,,,,,,,457,94,1145
5507,TAKARI PRIMARY SCHOOL,5 RICKMAN STREET,BALCATTA,WA,6021,5 RICKMAN STREET,BALCATTA,WA,6021,-31.8688741,115.8217073,08 9253 4550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,28,23,23,25,21,18,24,,,,,,,,,181,82,1027
5430,TAMBELLUP PRIMARY SCHOOL,TAYLOR STREET,TAMBELLUP,WA,6320,TAYLOR STREET,TAMBELLUP,WA,6320,-34.03968903,117.6428315,08 9825 1144,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,4,4,4,8,6,8,5,,,,,,,,,44,80,848
5690,TAMBREY PRIMARY SCHOOL,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,-20.742486,116.80111,08 9186 7400,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,94,93,92,93,80,79,68,60,,,,,,,,,659,75,966
5431,TAMMIN PRIMARY SCHOOL,RIDLEY STREET,TAMMIN,WA,6409,RIDLEY STREET,TAMMIN,WA,6409,-31.63991544,117.4857268,08 9637 1051,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,5,5,1,5,9,1,6,,,,,,,,,36,89,921
5802,TAPPING PRIMARY SCHOOL,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,-31.71523945,115.7922496,08 6207 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,72,67,94,81,92,111,88,,,,,,,,,681,80,1026
1203,TELETHON SPEECH & HEARING,36 DODD STREET,WEMBLEY,WA,6014,36 DODD STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,4,6,7,6,6,4,3,8,,3,1,5,3,2,7,,65,Not Rated,1087
1267,THE BEEHIVE MONTESSORI SCHOOL INC,CURTIN AVENUE,MOSMAN PARK,WA,6012,CURTIN AVENUE,MOSMAN PARK,WA,6012,-32.01798492,115.7522159,08 9383 1283,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,47,29,22,20,17,23,19,11,,4,7,1,1,,,,201,97,1182
1333,THE KING'S COLLEGE,170 BERTRAM ROAD,WELLARD,WA,6170,170 BERTRAM ROAD,WELLARD,WA,6170,-32.25439916,115.839073,08 9411 4100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,47,34,24,36,35,32,32,24,,80,84,67,40,22,32,,589,73,1025
1186,THE MONTESSORI SCHOOL,18 MONTESSORI PLACE,KINGSLEY,WA,6026,18 MONTESSORI PLACE,KINGSLEY,WA,6026,-31.81228862,115.8077784,08 9409 9151,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,24,20,18,18,17,18,6,10,,3,9,2,5,2,2,,154,94,1109
1604,THE SILVER TREE STEINER SCHOOL,695 ROLAND ROAD,PARKERVILLE,WA,6081,695 ROLAND ROAD,PARKERVILLE,WA,6081,-31.86810533,116.1380466,08 9295 4787,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,19,27,25,22,29,14,25,25,,,,,,,,,186,Not Rated,1068
5434,THORNLIE PRIMARY SCHOOL,THORNLIE AVENUE,THORNLIE,WA,6108,THORNLIE AVENUE,THORNLIE,WA,6108,-32.05332144,115.9659731,08 9232 3450,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,41,79,49,47,43,49,44,,,,,,,,,392,76,930
5435,THREE SPRINGS PRIMARY SCHOOL,CARTER STREET,THREE SPRINGS,WA,6519,CARTER STREET,THREE SPRINGS,WA,6519,-29.53502154,115.7611349,08 9954 3700,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,6,7,11,8,10,6,9,,,,,,,,,66,71,937
5814,TJUNTJUNTJARA REMOTE COMMUNITY SCHOOL,TJUNTJUNTJARA COMMUNITY,GREAT VICTORIA DESERT,WA,6431,LOCKED BAG 41,KALGOORLIE,WA,6430,-29.340704,127.097708,08 9037 1113,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,PPR,Y09,,3,4,,3,4,1,3,,6,3,2,,,,,29,Not Rated,
5549,TOM PRICE PRIMARY SCHOOL,857 WATTLE STREET,TOM PRICE,WA,6751,857 WATTLE STREET,TOM PRICE,WA,6751,-22.6945611,117.7933414,08 9188 3000,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,53,47,36,40,40,32,32,,,,,,,,,324,79,953
1406,TRANBY COLLEGE,17 TRANBY DRIVE,BALDIVIS,WA,6171,17 TRANBY DRIVE,BALDIVIS,WA,6171,-32.3405703,115.8002428,08 9524 2424,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,35,38,31,36,52,52,47,56,,57,56,70,63,54,64,,711,92,1066
5440,TRAYNING PRIMARY SCHOOL,ADAM STREET,TRAYNING,WA,6488,PO BOX 77,TRAYNING,WA,6488,-31.11523623,117.7897864,08 9683 1084,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,2,4,1,1,2,2,,,,,,,,,13,Not Rated,897
5834,TREENDALE PRIMARY SCHOOL,CNR OPAL DRIVE & AZURITE DRIVE,AUSTRALIND,WA,6233,5 OPAL DRIVE,AUSTRALIND,WA,6233,-33.28194663,115.735559,08 9797 5100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,63,70,73,80,82,66,63,59,,,,,,,,,556,77,1002
1218,TREETOPS MONTESSORI SCHOOL,12 BEENONG ROAD,DARLINGTON,WA,6070,12 BEENONG ROAD,DARLINGTON,WA,6070,-31.92002226,116.074229,08 9299 6725,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,13,13,8,8,16,11,5,11,,6,8,8,6,1,5,,119,93,1074
5831,TUART FOREST PRIMARY SCHOOL,CRYSTAL BEND,DALYELLUP,WA,6230,PO BOX 281,BUNBURY,WA,6231,-33.39160056,115.6346071,08 9791 0350,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,53,60,57,61,57,65,60,66,,,,,,,,,479,78,993
5441,TUART HILL PRIMARY SCHOOL,BANKSIA STREET,TUART HILL,WA,6060,BANKSIA STREET,TUART HILL,WA,6060,-31.9013793,115.8408151,08 9413 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,67,70,70,62,56,50,48,41,,,,,,,,,464,88,1057
5840,TUART RISE PRIMARY SCHOOL,31 KEMPEANA WAY,BALDIVIS,WA,6171,31 KEMPEANA WAY,BALDIVIS,WA,6171,-32.35318209,115.8141819,08 9553 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,119,114,102,113,89,94,80,,,,,,,,,811,74,992
5797,TWO ROCKS PRIMARY SCHOOL,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,-31.48931676,115.5911503,08 9562 8300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,66,58,52,69,62,48,53,51,,,,,,,,,459,81,977
5427,UPPER SWAN PRIMARY SCHOOL,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,-31.78681941,116.0251271,08 9297 7050,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,58,63,53,57,61,50,59,,,,,,,,,449,83,1025
1369,URSULA FRAYNE CATHOLIC COLLEGE,15 DUNCAN STREET,VICTORIA PARK,WA,6100,15 DUNCAN STREET,VICTORIA PARK,WA,6100,-31.97297817,115.8990335,08 9470 0900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,60,60,60,60,60,64,63,96,,163,158,161,128,157,116,,1406,93,1097
5443,VASSE PRIMARY SCHOOL,17 KALOORUP ROAD,VASSE,WA,6280,PO BOX 21,VASSE,WA,6280,-33.68018743,115.2489773,08 9746 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,84,102,87,111,97,110,110,86,,,,,,,,,787,77,1003
1246,VICTORIA PARK CHRISTIAN SCHOOL,27 COLOMBO STREET,VICTORIA PARK,WA,6100,27 COLOMBO STREET,VICTORIA PARK,WA,6100,-31.97105458,115.8888111,08 9362 2626,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,42,18,22,8,13,7,9,1,,,,,,,,,120,Not Rated,1047
5444,VICTORIA PARK PRIMARY SCHOOL,1 CARGILL STREET,VICTORIA PARK,WA,6100,1 CARGILL STREET,VICTORIA PARK,WA,6100,-31.97137092,115.8922127,08 6216 4900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,63,71,68,72,66,56,51,,,,,,,,,487,99,1136
5592,WADDINGTON PRIMARY SCHOOL,15 HENNIKER WAY,KOONDOOLA,WA,6064,15 HENNIKER WAY,KOONDOOLA,WA,6064,-31.84424333,115.8681525,08 9462 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,10,10,8,8,10,8,4,,,,,,,,,72,72,916
5625,WAGGRAKINE PRIMARY SCHOOL,9 HALL ROAD,WAGGRAKINE,WA,6530,PO BOX 7228,GERALDTON,WA,6530,-28.71870352,114.6369427,08 9968 1800,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,69,64,73,52,70,58,69,,,,,,,,,503,70,912
5781,WAIKIKI PRIMARY SCHOOL,ARNSIDE BEND,WAIKIKI,WA,6169,ARNSIDE BEND,WAIKIKI,WA,6169,-32.31926622,115.7621332,08 9553 0900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,40,47,45,38,53,31,45,,,,,,,,,341,80,993
5448,WALKAWAY PRIMARY SCHOOL,10 EVANS ROAD,WALKAWAY,WA,6528,10 EVANS ROAD,WALKAWAY,WA,6528,-28.93930719,114.7991226,08 9926 0200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,6,7,11,7,11,6,10,,,,,,,,,67,78,1001
5525,WALLISTON PRIMARY SCHOOL,11 DIANELLA ROAD,WALLISTON,WA,6076,11 DIANELLA ROAD,WALLISTON,WA,6076,-31.99851134,116.06935,08 9291 2000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,25,30,25,29,30,25,29,,,,,,,,,233,79,1032
5449,WALPOLE PRIMARY SCHOOL,CNR LATHAM/SWAN STREETS,WALPOLE,WA,6398,PO BOX 310,WALPOLE,WA,6398,-34.97861268,116.7282223,08 9840 1020,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,5,3,5,5,8,6,2,,,,,,,,,41,92,1039
5714,WANANAMI REMOTE COMMUNITY SCHOOL,MOUNT BARNETT STATION,DERBY,WA,6728,PMB 992,DERBY,WA,6728,-16.719944,125.930247,08 9191 7006,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,3,5,3,3,5,4,4,3,,,,,,,,,30,Not Rated,772
5451,WANDERING PRIMARY SCHOOL,2 WATTS STREET,WANDERING,WA,6308,C/- POST OFFICE,WANDERING,WA,6308,-32.67789673,116.6727061,08 9884 2950,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,4,4,3,5,2,3,4,,,,,,,,,31,Not Rated,953
5822,WANDINA PRIMARY SCHOOL,LOT 745 AJAX DRIVE,WANDINA,WA,6530,PO BOX 7219,GERALDTON,WA,6530,-28.816506,114.634667,08 9923 4200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,49,62,61,50,56,70,55,63,,,,,,,,,466,79,994
5101,WANGKATJUNGKA REMOTE COMMUNITY SCHOOL,WANGKATJUNGKA REMOTE COMMUNITY,CHRISTMAS CREEK,WA,6765,PO BOX 23,FITZROY CROSSING,WA,6765,-18.885222,125.926869,08 9191 4754,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y07,7,5,6,4,5,6,5,3,,1,,,,,,,42,Not Rated,708
5454,WANNEROO PRIMARY SCHOOL,15 SHAW ROAD,WANNEROO,WA,6065,15 SHAW ROAD,WANNEROO,WA,6065,-31.75136276,115.7998794,08 9306 0500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,64,55,65,63,52,64,61,72,,,,,,,,,496,77,981
1339,WARLAWURRU CATHOLIC SCHOOL,"LOT 52, GREAT NORTHERN HWY",HALLS CREEK,WA,6770,"LOT 52, GREAT NORTHERN HWY",HALLS CREEK,WA,6770,-18.224165,127.668324,08 9168 6008,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,8,5,14,13,10,6,8,6,,,,,,,,,70,Not Rated,651
5563,WARNBRO PRIMARY SCHOOL,45 AXMINSTER ROAD,WARNBRO,WA,6169,PO BOX 8439,WARNBRO,WA,6169,-32.33517258,115.7546455,08 9523 7950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,40,30,35,36,34,37,33,,,,,,,,,284,70,923
5518,WARRIAPENDI PRIMARY SCHOOL,8 REDCLIFFE AVENUE,BALGA,WA,6061,8 REDCLIFFE AVENUE,BALGA,WA,6061,-31.85387667,115.8446009,08 9345 6100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,34,28,21,19,30,22,21,,,,,,,,,214,88,947
5458,WATHEROO PRIMARY SCHOOL,CNR YORK/MARAH STREETS,WATHEROO,WA,6513,C/- POST OFFICE,WATHEROO,WA,6513,-30.29858991,116.0606034,08 9651 7038,MIDWEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,1,2,2,,2,4,,,,,,,,,12,Not Rated,923
5459,WATTLE GROVE PRIMARY SCHOOL,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,73 ST JOHN ROAD,WATTLE GROVE,WA,6107,-31.99728084,115.9833069,08 9237 6600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,116,118,113,82,111,109,85,,,,,,,,,834,99,1073
5526,WELD SQUARE PRIMARY SCHOOL,DORKING PLACE,MORLEY,WA,6062,DORKING PLACE,MORLEY,WA,6062,-31.89096441,115.9098952,08 9268 7600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,24,12,11,23,16,24,22,,,,,,,,,154,86,1035
5851,WELLARD PRIMARY SCHOOL,JOHNSON ROAD,WELLARD,WA,6170,JOHNSON ROAD,WELLARD,WA,6170,-32.262238,115.846959,08 9553 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,121,103,95,91,72,47,53,39,,,,,,,,,621,81,1015
5461,WELLSTEAD PRIMARY SCHOOL,12 WINDSOR ROAD,WELLSTEAD,WA,6328,12 WINDSOR ROAD,WELLSTEAD,WA,6328,-34.49592129,118.6041803,08 9847 2030,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,3,5,4,2,4,1,2,,,,,,,,,27,Not Rated,1017
5463,WEMBLEY DOWNS PRIMARY SCHOOL,BOURNEMOUTH CRESCENT,WEMBLEY DOWNS,WA,6019,BOURNEMOUTH CRESCENT,WEMBLEY DOWNS,WA,6019,-31.91034618,115.7706072,08 9222 9300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,52,47,62,56,62,48,51,,,,,,,,,418,93,1111
5464,WEMBLEY PRIMARY SCHOOL,41 GRANTHAM STREET,WEMBLEY,WA,6014,41 GRANTHAM STREET,WEMBLEY,WA,6014,-31.9350158,115.8097294,08 9253 9400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,78,110,100,113,95,110,113,101,,,,,,,,,820,99,1172
1154,WESLEY COLLEGE,40 COODE STREET,SOUTH PERTH,WA,6151,40 COODE STREET,SOUTH PERTH,WA,6151,-31.97995555,115.865934,08 9368 8000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,77,42,51,49,49,66,68,72,,129,110,105,141,140,145,,1244,99,1143
5599,WEST BALCATTA PRIMARY SCHOOL,215 CEDRIC STREET,BALCATTA,WA,6021,215 CEDRIC STREET,BALCATTA,WA,6021,-31.87268066,115.8087826,08 9253 4950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,67,75,54,60,61,56,54,,,,,,,,,506,96,1078
5721,WEST BEECHBORO PRIMARY SCHOOL,AVIGNON WAY,BEECHBORO,WA,6063,AVIGNON WAY,BEECHBORO,WA,6063,-31.87005345,115.9273699,08 9392 5100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,58,67,71,58,68,58,55,,,,,,,,,487,92,990
5077,WEST BUSSELTON PRIMARY SCHOOL,11-17 BOWER ROAD,BUSSELTON,WA,6280,PO BOX 688,BUSSELTON,WA,6280,-33.65509248,115.3149728,08 9751 8400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,48,42,48,43,44,42,56,,,,,,,,,360,76,949
